id_venta,id_cliente,id_producto,id_vendedor,fecha_venta,cantidad,precio_unitario,canal,region,estado_entrega
24461,182,40,13,2023-11-27,3,498.26,APP,Centro,PENDIENTE
24462,789,32,3,2023-11-14,3,278.39,WEB,Centro,CANCELADO
24463,257,33,18,2024-07-19,5,453.46,WEB,Norte,PENDIENTE
24464,757,28,47,2025-03-06,3,340.08,APP,Centro,ENTREGADO
24465,598,17,26,2024-12-21,4,62.98,TIENDA,Sur,ENTREGADO
24466,583,26,10,2025-05-25,4,218.37,TIENDA,Norte,CANCELADO
24467,269,18,4,2024-04-07,5,294.54,TIENDA,Centro,ENTREGADO
24468,493,15,37,2023-08-10,4,374.95,TIENDA,Centro,PENDIENTE
24469,180,38,12,2024-09-20,5,329.91,TIENDA,Norte,CANCELADO
24470,791,22,16,2024-02-25,3,419.03,TIENDA,Sur,ENTREGADO
24471,149,18,17,2023-04-08,5,350.59,APP,Norte,PENDIENTE
24472,518,21,40,2023-01-11,4,29.92,TIENDA,Sur,CANCELADO
24473,148,19,31,2024-12-01,1,57.53,TIENDA,Norte,PENDIENTE
24474,680,2,26,2023-05-12,1,345.14,TIENDA,Norte,CANCELADO
24475,9,30,2,2024-08-30,4,294.46,APP,Sur,ENTREGADO
24476,178,25,29,2025-06-02,1,121.3,WEB,Centro,CANCELADO
24477,796,26,30,2024-11-22,5,152.44,APP,Centro,CANCELADO
24478,395,39,48,2025-03-10,4,196.95,TIENDA,Centro,PENDIENTE
24479,628,17,47,2023-01-29,2,277.6,APP,Sur,PENDIENTE
24480,608,16,11,2024-06-02,3,499.5,APP,Sur,PENDIENTE
24481,331,27,37,2024-03-31,2,479.64,APP,Sur,PENDIENTE
24482,56,3,34,2023-03-12,5,243.83,APP,Sur,CANCELADO
24483,207,38,7,2024-05-29,4,367.75,WEB,Centro,PENDIENTE
24484,105,29,39,2023-07-05,3,106.21,WEB,Sur,ENTREGADO
24485,547,2,29,2024-04-19,2,185.23,TIENDA,Norte,ENTREGADO
24486,721,40,33,2023-10-09,5,456.8,WEB,Norte,CANCELADO
24487,793,14,49,2024-12-14,5,84.12,WEB,Sur,CANCELADO
24488,355,12,27,2024-08-01,1,429.48,WEB,Sur,CANCELADO
24489,659,24,16,2024-02-02,3,46.23,TIENDA,Centro,ENTREGADO
24490,489,28,17,2025-03-31,3,162.48,TIENDA,Norte,CANCELADO
24491,799,39,11,2024-07-02,2,148.72,APP,Sur,CANCELADO
24492,593,18,14,2024-10-31,3,305.71,APP,Norte,CANCELADO
24493,503,25,13,2025-01-11,2,129.09,TIENDA,Sur,PENDIENTE
24494,50,37,35,2023-02-19,4,116.17,TIENDA,Norte,CANCELADO
24495,87,6,26,2023-09-17,4,314.79,APP,Norte,CANCELADO
24496,703,30,25,2024-08-22,4,470.43,APP,Norte,PENDIENTE
24497,303,31,40,2023-05-01,2,21.74,WEB,Norte,ENTREGADO
24498,1,34,44,2024-12-15,2,472.66,APP,Sur,ENTREGADO
24499,381,19,43,2024-06-13,4,175.89,TIENDA,Sur,PENDIENTE
24500,650,28,12,2024-05-17,4,115.79,TIENDA,Centro,ENTREGADO
24501,648,8,47,2023-06-28,3,225.83,TIENDA,Centro,PENDIENTE
24502,362,11,4,2025-07-12,3,498.71,WEB,Centro,CANCELADO
24503,381,16,42,2024-04-07,2,293.31,TIENDA,Centro,CANCELADO
24504,666,26,48,2023-10-28,1,459.07,APP,Sur,PENDIENTE
24505,162,1,41,2025-05-24,1,352.57,WEB,Centro,PENDIENTE
24506,19,31,49,2023-06-16,3,317.21,APP,Centro,CANCELADO
24507,243,27,27,2023-02-10,5,93.74,WEB,Centro,PENDIENTE
24508,129,9,45,2023-10-25,1,226.69,TIENDA,Norte,CANCELADO
24509,176,26,8,2024-09-07,2,268.88,WEB,Sur,ENTREGADO
24510,409,6,8,2023-12-06,5,411.11,WEB,Sur,CANCELADO
24511,792,7,29,2024-03-12,2,398.4,APP,Centro,PENDIENTE
24512,84,13,3,2023-04-23,3,444.7,APP,Centro,CANCELADO
24513,376,10,21,2024-12-04,2,418.23,APP,Norte,PENDIENTE
24514,222,31,31,2023-06-08,1,430.68,WEB,Centro,CANCELADO
24515,325,37,13,2025-05-07,4,21.8,WEB,Centro,PENDIENTE
24516,451,18,31,2023-03-20,2,105.73,APP,Sur,PENDIENTE
24517,416,11,17,2023-07-23,1,69.25,APP,Centro,ENTREGADO
24518,657,10,48,2024-05-08,4,73.55,TIENDA,Norte,ENTREGADO
24519,445,28,32,2024-05-12,2,70.79,TIENDA,Sur,ENTREGADO
24520,618,21,24,2023-09-13,5,242.92,APP,Centro,ENTREGADO
24521,325,25,2,2023-01-06,2,224.54,APP,Sur,PENDIENTE
24522,523,6,42,2024-02-01,2,216.33,WEB,Sur,PENDIENTE
24523,166,11,3,2025-03-05,2,121.49,TIENDA,Centro,PENDIENTE
24524,708,33,26,2025-02-01,5,227.13,TIENDA,Centro,ENTREGADO
24525,743,5,2,2025-04-06,2,82.39,APP,Sur,PENDIENTE
24526,659,34,33,2024-10-31,5,395.72,TIENDA,Centro,CANCELADO
24527,238,32,34,2025-07-16,2,407.59,TIENDA,Centro,PENDIENTE
24528,13,24,26,2023-06-30,4,424.5,WEB,Norte,ENTREGADO
24529,731,13,34,2025-03-02,4,497.08,WEB,Sur,CANCELADO
24530,257,6,38,2024-01-21,5,37.38,APP,Centro,PENDIENTE
24531,514,34,14,2023-02-14,4,293.39,APP,Sur,PENDIENTE
24532,210,25,31,2023-11-06,2,136.43,TIENDA,Sur,PENDIENTE
24533,484,23,20,2023-07-07,1,213.17,TIENDA,Centro,CANCELADO
24534,365,13,10,2023-08-17,1,419.99,TIENDA,Sur,CANCELADO
24535,225,28,20,2023-12-15,2,131.51,APP,Sur,ENTREGADO
24536,194,13,33,2025-06-05,4,444.09,TIENDA,Norte,CANCELADO
24537,196,7,45,2024-11-30,3,382.95,WEB,Norte,PENDIENTE
24538,400,17,48,2024-08-20,1,181.09,APP,Norte,PENDIENTE
24539,772,9,2,2025-05-15,4,168.64,APP,Sur,CANCELADO
24540,57,14,46,2024-05-20,5,156.44,WEB,Sur,CANCELADO
24541,625,30,12,2023-08-23,4,45.21,APP,Sur,ENTREGADO
24542,213,38,16,2024-12-31,1,41.02,TIENDA,Sur,CANCELADO
24543,279,30,9,2024-03-31,3,112.28,APP,Centro,CANCELADO
24544,756,33,11,2025-04-07,3,374.26,TIENDA,Norte,PENDIENTE
24545,380,25,21,2024-12-18,1,380.13,TIENDA,Centro,PENDIENTE
24546,117,31,12,2025-07-22,2,332.61,APP,Sur,ENTREGADO
24547,451,23,4,2023-04-29,1,307.25,TIENDA,Norte,ENTREGADO
24548,599,27,26,2023-04-14,5,57.56,APP,Norte,CANCELADO
24549,410,33,19,2023-06-18,4,66.98,TIENDA,Norte,PENDIENTE
24550,367,20,42,2023-05-23,1,314.8,TIENDA,Norte,PENDIENTE
24551,775,28,47,2023-05-16,5,367.15,WEB,Centro,CANCELADO
24552,113,8,17,2025-01-28,2,83.33,WEB,Centro,CANCELADO
24553,164,22,44,2024-09-11,3,136.6,TIENDA,Centro,ENTREGADO
24554,4,35,1,2024-07-30,2,263.25,TIENDA,Centro,ENTREGADO
24555,630,31,48,2023-01-25,1,109.5,WEB,Centro,ENTREGADO
24556,23,24,8,2024-03-24,3,76.44,APP,Sur,ENTREGADO
24557,745,15,30,2024-05-23,4,438.71,WEB,Norte,CANCELADO
24558,602,31,41,2024-01-11,1,127.89,WEB,Centro,PENDIENTE
24559,767,5,24,2025-03-24,3,45.72,APP,Norte,CANCELADO
24560,92,22,43,2024-12-16,1,454.79,TIENDA,Norte,CANCELADO
24561,469,17,17,2024-03-16,4,47.69,APP,Norte,CANCELADO
24562,155,28,30,2023-01-22,1,375.01,APP,Norte,PENDIENTE
24563,627,3,41,2024-12-26,5,443.54,WEB,Norte,ENTREGADO
24564,207,19,43,2024-06-21,2,204.29,APP,Norte,PENDIENTE
24565,81,38,9,2025-07-08,1,186.78,TIENDA,Norte,PENDIENTE
24566,615,27,2,2024-12-11,5,113.51,TIENDA,Norte,PENDIENTE
24567,483,17,26,2024-01-13,5,201.44,APP,Sur,CANCELADO
24568,592,32,32,2024-10-12,1,234.11,WEB,Sur,CANCELADO
24569,407,37,27,2024-07-10,3,80.74,WEB,Centro,CANCELADO
24570,103,21,41,2023-04-19,3,123.76,WEB,Centro,CANCELADO
24571,240,37,11,2024-03-04,2,199.36,APP,Centro,ENTREGADO
24572,265,11,1,2024-04-30,3,196.15,APP,Norte,CANCELADO
24573,33,1,37,2023-02-04,4,86.68,TIENDA,Sur,CANCELADO
24574,35,30,18,2023-10-13,1,486.91,WEB,Centro,ENTREGADO
24575,249,26,8,2024-03-22,3,444.49,TIENDA,Norte,ENTREGADO
24576,50,36,27,2024-07-24,4,447.17,TIENDA,Centro,PENDIENTE
24577,280,26,18,2024-12-19,4,89.52,TIENDA,Sur,ENTREGADO
24578,754,27,9,2024-03-08,5,253.35,WEB,Centro,PENDIENTE
24579,152,26,2,2023-03-10,3,348.97,WEB,Norte,CANCELADO
24580,659,18,17,2023-03-08,2,40.82,WEB,Centro,CANCELADO
24581,551,33,11,2023-03-31,4,30.72,TIENDA,Centro,ENTREGADO
24582,701,36,46,2023-09-27,3,112.26,APP,Centro,PENDIENTE
24583,537,37,6,2025-06-17,1,196.75,TIENDA,Centro,PENDIENTE
24584,756,34,5,2024-11-11,2,83.67,APP,Centro,CANCELADO
24585,735,26,12,2024-01-02,3,102.45,WEB,Centro,PENDIENTE
24586,230,22,44,2024-05-01,1,412.09,WEB,Sur,CANCELADO
24587,665,24,42,2024-02-15,4,402.66,TIENDA,Sur,CANCELADO
24588,288,12,35,2024-06-03,4,392.42,APP,Centro,ENTREGADO
24589,395,11,24,2025-07-30,1,135.43,WEB,Norte,PENDIENTE
24590,453,21,30,2023-09-07,3,124.85,TIENDA,Sur,ENTREGADO
24591,620,16,17,2025-07-17,4,446.01,TIENDA,Centro,PENDIENTE
24592,33,36,47,2025-06-15,3,436.29,APP,Sur,CANCELADO
24593,363,7,36,2023-05-21,4,196.47,WEB,Sur,CANCELADO
24594,111,28,6,2023-05-04,5,296.98,TIENDA,Norte,ENTREGADO
24595,121,24,32,2023-01-25,4,363.5,TIENDA,Sur,CANCELADO
24596,16,13,34,2023-06-15,4,468.16,APP,Norte,CANCELADO
24597,739,14,44,2023-03-30,5,48.68,TIENDA,Centro,CANCELADO
24598,523,31,16,2024-08-07,2,294.3,APP,Norte,ENTREGADO
24599,715,8,7,2023-07-11,5,460.12,APP,Sur,ENTREGADO
24600,714,1,32,2024-11-11,2,145.63,TIENDA,Centro,PENDIENTE
24601,98,40,17,2023-07-21,4,56.5,TIENDA,Sur,CANCELADO
24602,116,17,32,2024-04-01,2,79.49,TIENDA,Centro,ENTREGADO
24603,471,13,14,2024-11-06,1,65.61,APP,Norte,CANCELADO
24604,439,27,26,2024-07-13,1,55.54,TIENDA,Sur,ENTREGADO
24605,281,13,9,2024-01-18,1,101.38,APP,Sur,ENTREGADO
24606,349,40,13,2024-07-24,5,345.59,TIENDA,Norte,ENTREGADO
24607,232,27,50,2023-09-27,1,32.12,WEB,Centro,CANCELADO
24608,111,32,25,2024-05-04,3,173.15,APP,Centro,ENTREGADO
24609,352,12,12,2023-03-10,1,250.74,APP,Sur,CANCELADO
24610,12,13,45,2025-03-19,4,106.94,WEB,Norte,ENTREGADO
24611,488,16,16,2024-11-03,1,81.32,APP,Centro,PENDIENTE
24612,533,34,49,2023-07-09,2,48.31,APP,Sur,ENTREGADO
24613,639,6,30,2024-08-19,4,499.32,WEB,Norte,CANCELADO
24614,285,18,21,2024-02-28,4,90.8,APP,Sur,ENTREGADO
24615,633,17,24,2023-04-29,1,347.67,TIENDA,Norte,ENTREGADO
24616,636,39,43,2024-07-27,2,340.55,WEB,Centro,PENDIENTE
24617,545,14,5,2023-02-10,4,309.65,TIENDA,Centro,ENTREGADO
24618,392,7,47,2023-08-26,4,389.35,APP,Sur,CANCELADO
24619,170,6,33,2023-07-27,3,193.91,APP,Centro,CANCELADO
24620,77,12,49,2023-05-31,5,300.46,APP,Norte,CANCELADO
24621,297,34,31,2023-11-04,2,100.48,APP,Centro,CANCELADO
24622,330,1,50,2023-05-17,1,200.24,APP,Centro,ENTREGADO
24623,63,29,9,2025-02-03,4,487.58,TIENDA,Centro,CANCELADO
24624,270,28,49,2024-12-19,4,321.59,WEB,Centro,PENDIENTE
24625,216,5,35,2024-02-05,5,103.2,WEB,Centro,CANCELADO
24626,190,21,8,2023-01-12,1,462.79,APP,Centro,ENTREGADO
24627,75,39,11,2024-01-16,3,222.33,TIENDA,Centro,CANCELADO
24628,686,38,17,2023-03-03,3,192.78,WEB,Centro,ENTREGADO
24629,510,34,16,2024-06-06,2,219.7,APP,Centro,ENTREGADO
24630,579,21,20,2025-03-18,5,246.22,TIENDA,Centro,ENTREGADO
24631,93,24,27,2023-01-13,5,186.89,WEB,Centro,CANCELADO
24632,53,13,14,2023-04-26,4,108.39,WEB,Centro,CANCELADO
24633,496,23,22,2024-06-21,4,90.51,WEB,Centro,ENTREGADO
24634,94,32,49,2024-11-12,4,274.86,WEB,Sur,ENTREGADO
24635,625,8,7,2023-09-30,4,132.68,WEB,Centro,CANCELADO
24636,229,11,11,2024-08-22,1,445.91,TIENDA,Norte,ENTREGADO
24637,250,13,17,2024-06-27,1,456.15,APP,Sur,CANCELADO
24638,391,20,13,2023-01-10,2,180.22,TIENDA,Centro,CANCELADO
24639,721,1,17,2023-11-07,3,103.57,WEB,Centro,CANCELADO
24640,182,2,11,2025-06-20,2,392.16,TIENDA,Sur,CANCELADO
24641,267,11,4,2025-04-10,4,68.43,TIENDA,Norte,PENDIENTE
24642,281,30,16,2023-05-21,5,446.23,APP,Centro,PENDIENTE
24643,667,5,31,2023-11-24,1,206.2,APP,Centro,ENTREGADO
24644,83,7,21,2025-07-31,1,132.52,TIENDA,Centro,ENTREGADO
24645,186,24,33,2023-09-07,1,429.65,APP,Centro,CANCELADO
24646,651,31,13,2025-05-31,1,328.79,APP,Norte,PENDIENTE
24647,567,30,49,2024-05-06,5,32.27,APP,Norte,PENDIENTE
24648,531,15,29,2025-03-31,2,485.44,APP,Centro,PENDIENTE
24649,348,36,15,2023-08-07,1,490.5,TIENDA,Sur,CANCELADO
24650,423,10,10,2023-07-13,4,425.1,WEB,Sur,ENTREGADO
24651,454,1,33,2024-11-10,4,419.72,TIENDA,Sur,PENDIENTE
24652,267,7,15,2024-05-01,2,73.28,TIENDA,Sur,ENTREGADO
24653,507,26,43,2024-05-04,2,66.93,WEB,Norte,CANCELADO
24654,142,30,13,2024-05-05,2,49.23,TIENDA,Norte,ENTREGADO
24655,316,1,35,2023-08-08,2,174.04,TIENDA,Sur,CANCELADO
24656,676,15,21,2023-04-12,5,122.3,WEB,Norte,ENTREGADO
24657,764,20,30,2023-06-26,1,174.12,WEB,Norte,ENTREGADO
24658,232,22,48,2024-02-02,5,335.52,WEB,Centro,CANCELADO
24659,297,25,46,2024-07-20,5,148.62,APP,Norte,PENDIENTE
24660,572,36,43,2024-10-10,1,253.14,WEB,Centro,ENTREGADO
24661,22,37,42,2024-10-04,5,346.87,WEB,Sur,CANCELADO
24662,384,27,45,2024-07-08,2,93.63,WEB,Sur,CANCELADO
24663,126,19,7,2025-05-29,3,495.86,APP,Sur,ENTREGADO
24664,103,19,49,2025-04-03,4,436.72,APP,Sur,CANCELADO
24665,733,16,24,2023-03-14,2,373.26,WEB,Sur,PENDIENTE
24666,110,21,16,2023-05-30,2,494.62,WEB,Norte,CANCELADO
24667,570,33,5,2024-11-14,1,60.69,APP,Centro,ENTREGADO
24668,472,31,6,2023-05-11,3,45.09,TIENDA,Sur,CANCELADO
24669,65,34,2,2025-05-28,1,143.28,WEB,Sur,CANCELADO
24670,472,15,3,2024-06-06,2,181.35,TIENDA,Sur,PENDIENTE
24671,570,36,10,2023-05-29,5,339.31,WEB,Sur,ENTREGADO
24672,670,26,24,2025-05-31,4,498.8,WEB,Sur,ENTREGADO
24673,76,30,48,2025-02-17,4,455.92,TIENDA,Centro,CANCELADO
24674,19,31,33,2023-03-11,2,332.3,APP,Norte,PENDIENTE
24675,384,25,20,2024-05-04,1,118.86,WEB,Norte,CANCELADO
24676,190,4,22,2024-06-09,3,286.77,TIENDA,Norte,CANCELADO
24677,762,12,32,2023-03-16,3,381.2,WEB,Centro,CANCELADO
24678,360,19,30,2024-08-02,2,400.04,TIENDA,Norte,PENDIENTE
24679,452,9,3,2023-06-18,3,495.07,TIENDA,Norte,PENDIENTE
24680,79,25,4,2023-09-10,1,51.37,WEB,Sur,PENDIENTE
24681,596,7,4,2024-10-03,3,472.34,WEB,Norte,PENDIENTE
24682,172,27,39,2025-02-10,1,99.36,APP,Sur,PENDIENTE
24683,212,6,31,2024-02-28,2,324.95,TIENDA,Centro,PENDIENTE
24684,445,35,9,2025-05-09,3,342.27,TIENDA,Sur,ENTREGADO
24685,149,32,30,2024-10-02,1,150.44,APP,Centro,ENTREGADO
24686,10,14,29,2024-01-06,5,95.28,WEB,Centro,ENTREGADO
24687,542,6,25,2023-08-19,3,169.47,APP,Centro,ENTREGADO
24688,792,18,39,2025-04-27,4,162.16,APP,Centro,CANCELADO
24689,55,31,35,2023-09-26,3,400.14,APP,Centro,ENTREGADO
24690,639,16,25,2024-02-21,3,121.19,WEB,Norte,CANCELADO
24691,180,3,37,2023-03-03,5,369.85,APP,Sur,PENDIENTE
24692,744,31,36,2025-02-09,3,91.68,APP,Sur,PENDIENTE
24693,381,38,11,2024-03-18,3,213.27,TIENDA,Centro,CANCELADO
24694,422,17,26,2023-02-13,2,101.26,APP,Centro,CANCELADO
24695,451,5,42,2025-06-10,2,465.19,WEB,Norte,PENDIENTE
24696,93,16,46,2023-11-25,1,406.39,APP,Norte,CANCELADO
24697,520,17,25,2025-03-10,4,28.42,WEB,Sur,PENDIENTE
24698,413,31,21,2024-02-09,3,191.85,TIENDA,Norte,PENDIENTE
24699,759,16,49,2023-01-29,2,187.42,TIENDA,Norte,CANCELADO
24700,394,21,2,2023-07-17,1,249.33,APP,Norte,PENDIENTE
24701,331,39,10,2024-11-18,5,124.57,WEB,Norte,PENDIENTE
24702,708,37,39,2025-01-13,4,276.23,APP,Norte,ENTREGADO
24703,433,10,35,2024-01-18,5,173.28,TIENDA,Sur,ENTREGADO
24704,163,32,33,2024-02-05,1,218.66,APP,Sur,PENDIENTE
24705,40,25,41,2024-04-05,5,219.39,APP,Centro,CANCELADO
24706,766,33,31,2024-09-12,3,403.32,WEB,Norte,PENDIENTE
24707,85,39,4,2025-05-06,5,311.67,TIENDA,Sur,ENTREGADO
24708,784,37,3,2025-06-06,2,181.18,WEB,Centro,ENTREGADO
24709,590,38,5,2023-08-19,2,411.73,APP,Sur,ENTREGADO
24710,725,38,17,2025-02-05,5,147.73,TIENDA,Norte,CANCELADO
24711,767,28,49,2025-07-18,4,104.97,TIENDA,Centro,ENTREGADO
24712,91,15,13,2023-05-11,2,69.56,APP,Sur,ENTREGADO
24713,484,8,1,2024-05-05,5,346.45,APP,Sur,PENDIENTE
24714,385,1,45,2024-09-21,3,154.96,WEB,Sur,PENDIENTE
24715,193,10,39,2025-03-20,2,216.83,APP,Sur,ENTREGADO
24716,253,35,44,2024-06-05,2,460.94,APP,Norte,CANCELADO
24717,790,33,23,2025-06-29,5,241.95,TIENDA,Norte,PENDIENTE
24718,655,16,41,2024-02-21,5,130.71,TIENDA,Centro,CANCELADO
24719,244,14,50,2024-10-23,5,367.21,TIENDA,Centro,ENTREGADO
24720,724,5,25,2025-06-11,4,379.4,APP,Sur,PENDIENTE
24721,707,16,31,2025-02-12,2,495.37,APP,Centro,PENDIENTE
24722,270,21,13,2024-10-12,3,75.39,TIENDA,Sur,CANCELADO
24723,19,11,1,2023-06-11,3,154.08,WEB,Sur,CANCELADO
24724,40,7,34,2023-09-05,1,116.93,TIENDA,Centro,ENTREGADO
24725,610,8,29,2024-09-05,5,286.77,APP,Sur,CANCELADO
24726,516,17,31,2024-06-17,1,468.15,TIENDA,Norte,CANCELADO
24727,33,30,8,2023-10-22,1,291.45,TIENDA,Norte,CANCELADO
24728,677,14,2,2024-05-24,4,138.94,TIENDA,Sur,PENDIENTE
24729,450,33,12,2025-03-02,4,210.15,APP,Centro,PENDIENTE
24730,539,24,33,2023-03-18,5,391.07,TIENDA,Sur,CANCELADO
24731,685,7,30,2024-03-19,5,264.61,APP,Centro,CANCELADO
24732,625,38,41,2024-09-06,5,120.27,TIENDA,Sur,CANCELADO
24733,607,15,27,2023-02-01,3,354.26,APP,Centro,CANCELADO
24734,319,25,25,2024-03-03,5,354.92,WEB,Centro,ENTREGADO
24735,745,17,38,2023-03-09,3,481.08,TIENDA,Sur,PENDIENTE
24736,646,33,50,2024-07-29,1,429.77,WEB,Centro,CANCELADO
24737,124,2,33,2023-03-28,5,426.88,TIENDA,Sur,ENTREGADO
24738,372,39,38,2024-12-22,2,452.98,TIENDA,Norte,CANCELADO
24739,351,10,16,2025-07-02,3,319.95,TIENDA,Norte,ENTREGADO
24740,323,14,32,2025-03-06,5,249.36,APP,Norte,PENDIENTE
24741,488,12,24,2023-05-30,3,42.99,TIENDA,Norte,PENDIENTE
24742,451,17,2,2025-03-02,3,209.48,TIENDA,Sur,CANCELADO
24743,353,14,2,2024-10-18,5,259.98,WEB,Sur,ENTREGADO
24744,116,10,20,2023-02-10,1,472.89,WEB,Centro,ENTREGADO
24745,13,39,27,2024-01-14,5,280.87,APP,Sur,ENTREGADO
24746,320,40,22,2023-10-12,1,305.65,APP,Centro,PENDIENTE
24747,165,29,39,2024-02-07,1,323.87,APP,Sur,PENDIENTE
24748,720,6,48,2023-10-15,5,462.27,WEB,Centro,ENTREGADO
24749,85,40,19,2024-04-20,2,209.27,APP,Sur,ENTREGADO
24750,248,31,7,2024-10-27,2,459.14,APP,Norte,PENDIENTE
24751,432,37,3,2025-04-06,1,298.99,APP,Norte,ENTREGADO
24752,568,9,50,2025-07-28,3,46.8,TIENDA,Centro,CANCELADO
24753,684,33,34,2023-12-16,2,213.67,TIENDA,Sur,CANCELADO
24754,653,7,41,2023-11-07,5,61.76,APP,Centro,PENDIENTE
24755,644,38,23,2025-05-06,2,120.82,WEB,Centro,ENTREGADO
24756,479,8,5,2024-07-02,3,193.68,WEB,Norte,PENDIENTE
24757,713,34,43,2024-09-11,2,481.55,WEB,Norte,PENDIENTE
24758,368,17,3,2023-12-01,5,302.04,WEB,Norte,ENTREGADO
24759,357,17,24,2025-07-30,5,491.96,APP,Norte,CANCELADO
24760,408,30,27,2023-11-12,1,167.22,WEB,Sur,PENDIENTE
24761,345,18,34,2025-05-25,4,340.92,APP,Sur,ENTREGADO
24762,179,39,43,2024-04-26,3,282.78,TIENDA,Centro,CANCELADO
24763,425,15,21,2024-06-07,2,207.65,APP,Sur,CANCELADO
24764,541,20,12,2024-05-14,1,455.9,APP,Centro,ENTREGADO
24765,443,25,32,2024-01-31,4,245.71,APP,Norte,PENDIENTE
24766,306,14,47,2025-02-14,4,208.65,TIENDA,Sur,ENTREGADO
24767,367,27,49,2025-06-11,1,135.98,TIENDA,Centro,PENDIENTE
24768,36,35,22,2025-05-09,5,376.41,TIENDA,Centro,ENTREGADO
24769,463,28,34,2024-12-05,5,313.97,TIENDA,Norte,ENTREGADO
24770,621,6,23,2024-08-26,3,136.27,WEB,Norte,CANCELADO
24771,146,31,1,2024-12-12,3,413.88,WEB,Sur,ENTREGADO
24772,788,14,4,2024-07-27,5,475.31,TIENDA,Sur,PENDIENTE
24773,146,16,17,2024-11-29,3,350.79,APP,Centro,PENDIENTE
24774,380,36,26,2024-09-11,3,222.5,TIENDA,Norte,CANCELADO
24775,168,5,31,2024-09-05,2,399.95,TIENDA,Centro,ENTREGADO
24776,769,32,39,2024-11-07,3,286.01,WEB,Sur,PENDIENTE
24777,275,11,37,2025-03-15,5,33.39,APP,Sur,ENTREGADO
24778,87,22,40,2024-08-10,1,334.23,APP,Norte,PENDIENTE
24779,154,40,33,2023-05-21,4,384.76,WEB,Sur,CANCELADO
24780,497,28,28,2024-04-25,5,158.87,TIENDA,Sur,ENTREGADO
24781,797,6,10,2023-12-12,3,162.86,APP,Sur,ENTREGADO
24782,315,39,36,2023-04-04,5,177.94,WEB,Norte,CANCELADO
24783,610,6,46,2024-12-09,5,345.99,WEB,Sur,ENTREGADO
24784,723,20,9,2024-05-16,4,127.14,APP,Norte,CANCELADO
24785,560,38,26,2023-12-17,3,360.61,WEB,Centro,PENDIENTE
24786,274,4,49,2024-06-29,1,74.92,APP,Norte,PENDIENTE
24787,706,25,46,2024-06-13,1,266.8,WEB,Norte,ENTREGADO
24788,764,13,34,2024-09-23,2,382.57,APP,Centro,PENDIENTE
24789,795,12,14,2024-10-08,4,340.51,APP,Norte,PENDIENTE
24790,262,9,41,2023-03-06,5,319.13,APP,Norte,PENDIENTE
24791,487,3,26,2023-09-15,4,371.66,TIENDA,Norte,ENTREGADO
24792,454,32,37,2024-10-06,4,78.38,WEB,Norte,PENDIENTE
24793,443,11,31,2023-10-02,1,274.13,APP,Norte,ENTREGADO
24794,262,5,47,2023-10-05,4,415.38,APP,Sur,PENDIENTE
24795,543,35,38,2025-06-14,4,230.41,WEB,Centro,PENDIENTE
24796,105,24,48,2023-10-23,5,130.05,APP,Centro,PENDIENTE
24797,350,6,43,2024-08-31,2,64.2,APP,Sur,PENDIENTE
24798,438,18,28,2024-06-09,5,425.15,WEB,Sur,CANCELADO
24799,169,38,41,2023-08-22,4,470.72,APP,Norte,ENTREGADO
24800,748,6,44,2023-11-17,2,320.96,WEB,Centro,PENDIENTE
24801,786,22,40,2025-07-16,4,23.67,TIENDA,Sur,ENTREGADO
24802,343,14,17,2023-11-28,3,42.31,WEB,Norte,ENTREGADO
24803,230,12,12,2025-07-17,3,102.54,APP,Centro,PENDIENTE
24804,23,25,27,2023-09-03,3,25.34,WEB,Norte,CANCELADO
24805,676,20,1,2024-08-02,2,269.1,APP,Sur,PENDIENTE
24806,281,18,40,2023-07-15,5,153.27,WEB,Centro,PENDIENTE
24807,519,24,33,2023-12-23,2,109.17,TIENDA,Norte,PENDIENTE
24808,722,15,13,2023-11-10,4,213.03,APP,Sur,PENDIENTE
24809,253,31,5,2023-07-16,5,97.75,APP,Sur,ENTREGADO
24810,404,1,37,2025-04-25,1,302.51,APP,Sur,CANCELADO
24811,133,15,40,2023-12-10,5,57.11,WEB,Centro,ENTREGADO
24812,274,34,43,2024-06-14,5,140.19,WEB,Sur,CANCELADO
24813,618,2,28,2024-11-23,2,63.28,WEB,Centro,PENDIENTE
24814,232,36,24,2024-02-26,3,450.97,WEB,Centro,PENDIENTE
24815,545,23,20,2023-10-13,2,170.91,WEB,Norte,CANCELADO
24816,79,24,40,2023-09-28,1,382.13,TIENDA,Norte,ENTREGADO
24817,35,32,42,2024-09-04,3,81.92,TIENDA,Centro,CANCELADO
24818,495,13,37,2024-03-10,5,391.75,APP,Sur,PENDIENTE
24819,110,33,20,2024-11-16,2,252.62,TIENDA,Sur,PENDIENTE
24820,321,14,23,2024-11-05,1,377.71,WEB,Norte,ENTREGADO
24821,575,17,3,2023-07-12,2,254.2,WEB,Sur,ENTREGADO
24822,328,16,5,2025-02-25,5,102.49,WEB,Norte,ENTREGADO
24823,690,32,15,2024-09-19,4,82.25,WEB,Sur,ENTREGADO
24824,384,15,46,2025-06-30,2,126.44,TIENDA,Sur,CANCELADO
24825,364,31,5,2025-03-16,2,243.0,TIENDA,Centro,CANCELADO
24826,232,12,34,2023-05-23,4,257.11,TIENDA,Sur,CANCELADO
24827,616,33,39,2025-04-01,2,255.2,APP,Norte,PENDIENTE
